info,walk,syn,N,mu
0.0,0.05788962786833267,0.039360366797862,600,0.7000000000000002
0.0,0.03686865357492923,0.05486591553246425,600,0.7000000000000002
0.0,0.04072389480438198,0.04418496926965562,600,0.7000000000000002
0.0,0.0352807432930475,0.03724095480351698,600,0.7000000000000002
0.0,0.0800365719147373,0.04704021866779596,600,0.7000000000000002
0.0,0.029746685022402755,0.014698661654360522,600,0.7000000000000002
0.0,0.0108086661294507,-0.022877419490507676,600,0.7500000000000002
0.0,0.003515978215309651,0.00688509821435794,600,0.7500000000000002
0.0,0.026482535588979048,-0.0065180620721187,600,0.7500000000000002
0.0,0.011578931833936806,0.0059437803139440444,600,0.7500000000000002
0.0,0.007291783354476268,-0.006224135040313289,600,0.7500000000000002
0.0,0.030195503134688672,0.01656777198252496,600,0.7500000000000002
0.0,0.022037809972969943,0.015767249016291996,600,0.7500000000000002
0.0,0.013891052656945142,-0.008544011237139632,600,0.7500000000000002
0.0,0.0043924606429747975,-0.005312183374676372,600,0.7500000000000002
0.0,0.02298777311857249,0.016900141149540387,600,0.7500000000000002
0.0,-0.006592180350152574,-0.02455118272378477,600,0.8
0.0,0.020401451355105415,-0.019530741318688285,600,0.8
0.0,-0.0033568535591536673,-0.006551557981750617,600,0.8
0.0,0.006209047181963877,-0.018557469936418488,600,0.8
0.0,-0.007512752475774149,-0.022689448072373254,600,0.8
0.0,-0.0023970205673285905,-0.012489938168129131,600,0.8
0.0,-0.0007065462875278447,-0.019943454763188654,600,0.8
0.0,-0.002424259872145732,-0.014855334753595292,600,0.8
0.0,0.0025429432409221522,-0.005987691051199665,600,0.8
0.0,0.006677166395538468,-0.01029707802121539,600,0.8
0.9984964861795784,0.9970401888152177,0.996963911416545,1200,0.2
0.9999999999999997,0.9999999999999997,0.9999999999999999,1200,0.2
1.0,0.9892690647597603,0.9999999999999999,1200,0.2
0.9973170023456969,0.9986051842517287,0.9973170023456969,1200,0.2
1.0000000000000002,0.9972993610938241,0.9994636863113662,1200,0.2
1.0,1.0,1.0,1200,0.2
1.0,0.9939852177996995,1.0,1200,0.2
1.0,0.9951624972207167,1.0000000000000002,1200,0.2
0.9999999999999999,0.9984441691589803,1.0,1200,0.2
1.0,0.9958939839799815,1.0,1200,0.2
0.9943824747414728,0.9884827575813903,0.9971133843114603,1200,0.25
0.9983079769000196,0.9968419934680048,0.9983079769000196,1200,0.25
0.9983994883295065,0.9923720060719456,0.9983994883295068,1200,0.25
0.9986720775104708,0.9926584447798997,0.9994600543856967,1200,0.25
0.9974328893025902,0.9746021301606179,0.9979971707464014,1200,0.25
1.0,0.9944492643055886,1.0,1200,0.25
1.0,0.9825766078817149,1.0,1200,0.25
0.9985664303929964,0.9985664303929964,0.9985664303929968,1200,0.25
0.9986970261974429,0.9823539005608879,0.9990903670985565,1200,0.25
0.9985484886807185,0.992856584133533,0.9985484886807185,1200,0.25
0.994344522674517,0.9884745617452888,0.995464907326178,1200,0.30000000000000004
0.9906740956175275,0.9783846745305026,0.9866788426946803,1200,0.30000000000000004
0.9969927929802116,0.9867555612105887,0.9986697205668702,1200,0.30000000000000004
0.9987544871507842,0.9928462949059269,0.9980148502088539,1200,0.30000000000000004
0.9958183936143692,0.9880202158671643,0.9922538036272883,1200,0.30000000000000004
0.9922550482768541,0.9734699050004795,0.9899555621752035,1200,0.30000000000000004
0.9971384061320592,0.9695606459024313,0.996904421830485,1200,0.30000000000000004
0.992395318804214,0.9881347826099164,0.9940679453456659,1200,0.30000000000000004
0.9929376343264993,0.982640255782719,0.9977950902740919,1200,0.30000000000000004
0.9916539317140515,0.9771813234228655,0.9884899513192484,1200,0.30000000000000004
0.988779088485286,0.9639677189987819,0.9900957587341428,1200,0.35000000000000003
0.991211563230441,0.9623806587876083,0.979331049219056,1200,0.35000000000000003
0.9953004069204433,0.9851215371798913,0.9890594735425309,1200,0.35000000000000003
0.9882238870770178,0.9824394157951638,0.9813222102121835,1200,0.35000000000000003
0.9829339527041899,0.958280638808739,0.9773789448562509,1200,0.35000000000000003
0.9808331063515338,0.9705396882169612,0.9747863788936735,1200,0.35000000000000003
0.9809909806766509,0.9480240912230746,0.9622677622730438,1200,0.35000000000000003
0.9688960758378118,0.9344090105044458,0.9598040683635488,1200,0.35000000000000003
0.990044287459844,0.9709528300823282,0.981703158114035,1200,0.35000000000000003
0.9914584668245109,0.9815166555226202,0.9819624392627755,1200,0.35000000000000003
0.9722602201440623,0.9167950990710054,0.9540495381011453,1200,0.4
0.9633879691529048,0.8977468896092323,0.9336056019597015,1200,0.4
0.9725087426911797,0.9277010772318766,0.9058722828227219,1200,0.4
0.9620445807852857,0.9132217138603431,0.9487455212987991,1200,0.4
0.9356980755975348,0.8794800486399393,0.9019931319632777,1200,0.4
0.9727594526822599,0.9320123642404121,0.949887942931946,1200,0.4
0.9396214893145083,0.9035111925749003,0.9246420900331813,1200,0.4
0.968572466930698,0.9098425340451258,0.914796825869831,1200,0.4
0.9630861348820282,0.9087077627496718,0.9441302475985122,1200,0.4
0.9592520531905053,0.9075151142734508,0.9494446135087705,1200,0.4
0.8818768533791779,0.7666399388791122,0.818116181161632,1200,0.45000000000000007
0.9282383552059681,0.802173439621111,0.8556686894344191,1200,0.45000000000000007
0.0,0.7445871968851242,0.708362151122176,1200,0.45000000000000007
0.887487967435171,0.7293566619346511,0.7182560401886923,1200,0.45000000000000007
0.8977557685765096,0.765562093409782,0.8073636789850945,1200,0.45000000000000007
0.9144906507773783,0.7252286145429734,0.8640048726113293,1200,0.45000000000000007
0.946665320083286,0.8329923730561978,0.8791628117728963,1200,0.45000000000000007
0.886917021089505,0.7725776213413691,0.8593998524587856,1200,0.45000000000000007
0.8541059727390278,0.7386543123628984,0.7827664258471082,1200,0.45000000000000007
0.9043151449933741,0.7521271339681175,0.7939650365520485,1200,0.45000000000000007
0.0,0.6097375139498845,0.6027018816378189,1200,0.5
0.0,0.6317359290554395,0.7080295248648327,1200,0.5
0.8470208186631434,0.6430953729238522,0.72816293716861,1200,0.5
0.0,0.6841972626845142,0.7145749533646362,1200,0.5
0.0,0.6061942562474855,0.6339016132903793,1200,0.5
0.0,0.5258831605046078,0.49053052099934674,1200,0.5
0.0,0.6519100040245641,0.6459537775671232,1200,0.5
0.0,0.584569868481458,0.5988822566670371,1200,0.5
0.0,0.6324456260104491,0.6103756707360762,1200,0.5
0.0,0.6540382140570806,0.6617077466233585,1200,0.5
0.0,0.35175729285494317,0.3298773983311125,1200,0.55
0.0,0.4189492447019979,0.357869533912443,1200,0.55
0.0,0.4917207617727283,0.5476358681564713,1200,0.55
0.0,0.4163458574676352,0.37143049055858834,1200,0.55
0.0,0.47515627694202833,0.5675487904610093,1200,0.55
0.0,0.35515594524346256,0.3326147894742555,1200,0.55
0.0,0.4547875804019883,0.4903678866665965,1200,0.55
0.0,0.41844109114999045,0.3285932373097104,1200,0.55
0.0,0.4319579034959505,0.38866645727696864,1200,0.55
0.0,0.39967240077939237,0.3826792300942406,1200,0.55
0.0,0.21566641048955795,0.15789261871941734,1200,0.6000000000000001
0.0,0.2614099525966241,0.26560860915921813,1200,0.6000000000000001
0.0,0.27419374934916374,0.24256185216504286,1200,0.6000000000000001
0.0,0.29840591458782034,0.29842394981561277,1200,0.6000000000000001
0.0,0.2152084832969365,0.22895463663336224,1200,0.6000000000000001
0.0,0.21481171443364963,0.18255962226483305,1200,0.6000000000000001
0.0,0.2543986695123592,0.237176731294583,1200,0.6000000000000001
0.0,0.27547718766560075,0.28491195363613164,1200,0.6000000000000001
0.0,0.23031280442255514,0.17172456219897553,1200,0.6000000000000001
0.0,0.2094545486094429,0.2238065893657017,1200,0.6000000000000001
0.0,0.10649153467669199,0.07979214490365678,1200,0.6500000000000001
0.0,0.09934414123504313,0.10314735850262295,1200,0.6500000000000001
0.0,0.1322718561819476,0.10855234988201566,1200,0.6500000000000001
0.0,0.11575763949221311,0.09956906212096597,1200,0.6500000000000001
0.0,0.12312194877168824,0.10393851899232767,1200,0.6500000000000001
0.0,0.09639900210002827,0.07108656249962819,1200,0.6500000000000001
0.0,0.08900148782302097,0.10498543473486376,1200,0.6500000000000001
0.0,0.1110923062748516,0.09134558257989597,1200,0.6500000000000001
0.0,0.05646035225478298,0.05196766259977625,1200,0.6500000000000001
0.0,0.1676091254526262,0.13886115048463846,1200,0.6500000000000001
0.0,0.033278383232139684,0.03061439014812195,1200,0.7000000000000002
0.0,0.037595876040197936,0.07481919651334909,1200,0.7000000000000002
0.0,0.05574503408882366,0.04793982169695983,1200,0.7000000000000002
0.0,0.050628798645494875,0.07403371447955115,1200,0.7000000000000002
0.0,0.0433643508274491,0.040793312702485866,1200,0.7000000000000002
0.0,0.03101541632674098,0.051720599392662873,1200,0.7000000000000002
0.0,0.022788988175511983,0.034544953927451785,1200,0.7000000000000002
0.0,0.07222379462059346,0.052908967438320166,1200,0.7000000000000002
0.0,0.07176224501491506,0.06773410745950632,1200,0.7000000000000002
0.0,0.07235482759135771,0.06750719875518382,1200,0.7000000000000002
0.0,0.014259334996194596,0.026655990996299443,1200,0.7500000000000002
0.0,0.016554605796036514,0.03100064934797757,1200,0.7500000000000002
0.0,0.01687424494561491,0.018207926636050326,1200,0.7500000000000002
0.0,0.003914175628154838,0.007938951715765964,1200,0.7500000000000002
0.0,0.02500233943403282,0.05288392565953022,1200,0.7500000000000002
0.0,0.005768594726184871,0.012070790036890605,1200,0.7500000000000002
0.0,0.00867584787562161,0.01144515664353328,1200,0.7500000000000002
0.0,0.003000793241733559,0.014316782700722447,1200,0.7500000000000002
0.0,0.02526569766017326,0.02555919579094503,1200,0.7500000000000002
0.0,0.0019120606906192293,0.012155357157162726,1200,0.7500000000000002
0.0,-0.0042008259421124905,0.0022173373173041693,1200,0.8
0.0,-0.0009303752523363932,0.0015624870072348594,1200,0.8
0.0,0.00864700309558509,0.007294902690330517,1200,0.8
0.0,0.019765088107825728,0.012995637371303624,1200,0.8
0.0,-0.002894938943051956,-0.008170363406513595,1200,0.8
0.0,0.0013803698456075761,-0.01083163910941506,1200,0.8
0.0,0.010031418488615359,-0.006772579046756266,1200,0.8
0.0,0.0016198516847071845,0.005613046279859684,1200,0.8
0.0,-0.002244731529928556,0.0011342673059927945,1200,0.8
0.0,-0.0010005575432679105,-0.008324665615389757,1200,0.8
1.0,0.9985511351979031,1.0,2400,0.2
0.9992456881219484,0.9945506436776478,0.9989224645606691,2400,0.2
1.0,1.0,0.9999999999999999,2400,0.2
1.0,0.9938522146664077,0.9997316648235725,2400,0.2
0.9987204642638629,0.9993358277898632,0.999335827789863,2400,0.2
0.999315099199171,0.999315099199171,1.0000000000000002,2400,0.2
0.9992577704245729,0.9951572906443678,0.9996710442788147,2400,0.2
1.0,0.997699271742595,1.0,2400,0.2
1.0,0.9929373080563966,1.0,2400,0.2
0.9992118887624089,0.9966033565935906,1.0000000000000002,2400,0.2
0.9987104942898261,0.9723963031867747,0.9973057467334661,2400,0.25
0.9985560184471504,0.9904898349794458,0.9984863338865845,2400,0.25
1.0,0.9871014126266511,1.0,2400,0.25
0.9992649816583755,0.9967470273640773,0.9994045369538753,2400,0.25
1.0,0.9920469150831867,1.0,2400,0.25
0.9973047734479268,0.9924951906192288,0.9988146697961737,2400,0.25
0.9986547766186369,0.9921263730658946,0.9973366061387181,2400,0.25
0.9980229364904797,0.9919070767772249,0.9980229364904796,2400,0.25
1.0,0.9965017661383602,0.9999999999999999,2400,0.25
0.9925958487729495,0.9706583829588007,0.9953612405139668,2400,0.25
0.9935998819114583,0.9883512204184174,0.9924035483673455,2400,0.30000000000000004
0.9961665240136734,0.9778435660616215,0.9970071126031597,2400,0.30000000000000004
0.9863248903342385,0.9466821200196728,0.991150772741081,2400,0.30000000000000004
0.9978166151110293,0.9814422451709887,0.9979477792924347,2400,0.30000000000000004
0.9959924042425775,0.9738097155952897,0.9930771675674395,2400,0.30000000000000004
0.9894227638477029,0.9622683954869542,0.9835110596746561,2400,0.30000000000000004
0.9913722210956477,0.9880282649953117,0.9899542069173813,2400,0.30000000000000004
0.9924285511483587,0.981659904096653,0.9943228055571974,2400,0.30000000000000004
0.9978096003333717,0.984290007902335,0.9997017130782301,2400,0.30000000000000004
0.9907741641914798,0.9826062192635581,0.9885810969028841,2400,0.30000000000000004
0.9936105328725421,0.9690994541616498,0.9915385960922184,2400,0.35000000000000003
0.989699266303923,0.9809803315526127,0.9864110293265271,2400,0.35000000000000003
0.9867656395823834,0.9685757319194134,0.9786410368625242,2400,0.35000000000000003
0.9890897538595452,0.9764867902792148,0.9829789346683508,2400,0.35000000000000003
0.9845988278917455,0.9720919217751015,0.9871422527810101,2400,0.35000000000000003
0.9848074161215903,0.9758337623259221,0.9833165284992949,2400,0.35000000000000003
0.9913159434639263,0.9857316420239584,0.9943477957705374,2400,0.35000000000000003
0.9840779867539678,0.9736662758801538,0.975169235429538,2400,0.35000000000000003
0.969501785220751,0.9380404370319331,0.9674648720123186,2400,0.35000000000000003
0.9838357249406132,0.9625499220359581,0.9827148361417123,2400,0.35000000000000003
0.9735149677381343,0.9296559547823345,0.9386708640424455,2400,0.4
0.9596654530720248,0.9094616385972909,0.9345237563060228,2400,0.4
0.9533582598282903,0.9159035506427556,0.9512315415310404,2400,0.4
0.9847157067701122,0.9298656743910589,0.9701268093034873,2400,0.4
0.9806773652325249,0.941496169371942,0.9550281752991825,2400,0.4
0.964621078010727,0.8774343580917607,0.9555303992971635,2400,0.4
0.9714730992132093,0.9137635033001111,0.9291575672219571,2400,0.4
0.9708426642552817,0.8935304460435345,0.9362735656060872,2400,0.4
0.9693017152122326,0.9048630934887711,0.9266767292120799,2400,0.4
0.9724718921915825,0.9163610579462653,0.953013539946532,2400,0.4
0.9280458160996226,0.826492570707149,0.8766245233671354,2400,0.45000000000000007
0.961820909855626,0.8688180003911876,0.9188755073591511,2400,0.45000000000000007
0.9283453271899369,0.8379374647314566,0.8864973728065346,2400,0.45000000000000007
0.9321166018787568,0.7936371092881169,0.8607455163891451,2400,0.45000000000000007
0.9387155639877086,0.8445808638850834,0.827219665043813,2400,0.45000000000000007
0.9125867775148951,0.81001437257702,0.8826328620313856,2400,0.45000000000000007
0.9319245451930166,0.8142311876075667,0.869686252436097,2400,0.45000000000000007
0.9112913497522046,0.8119272166542136,0.874077480456077,2400,0.45000000000000007
0.9209023277834629,0.8282872159871569,0.859380385568116,2400,0.45000000000000007
0.9217155149420581,0.7793923855720636,0.8336417856196658,2400,0.45000000000000007
0.8653804935265188,0.6640448406827137,0.7168808514498237,2400,0.5
0.8079854912994006,0.6525040933982331,0.7340197912490547,2400,0.5
0.9091961178924143,0.7359386395617927,0.7783395748391272,2400,0.5
0.8731879136401681,0.6726186377565139,0.771854089421953,2400,0.5
0.8720268541971038,0.6967604557875374,0.7473417861206073,2400,0.5
0.0,0.6004361862566596,0.5461018281806301,2400,0.5
0.834075557669221,0.6314110854510271,0.6283967943240203,2400,0.5
0.887024469908046,0.6872277941047942,0.7180030846863341,2400,0.5
0.8996865188167428,0.7284239642037575,0.7535816074663514,2400,0.5
0.0,0.6790371816657564,0.6700161282532421,2400,0.5
0.0,0.4320158571336763,0.47284041382415193,2400,0.55
0.0,0.45686311784094097,0.41863011129668926,2400,0.55
0.0,0.42868609568942423,0.4210803276493822,2400,0.55
0.0,0.43961117342806844,0.39128831771094924,2400,0.55
0.0,0.4663617801394728,0.4772844573660115,2400,0.55
0.0,0.4637759760991986,0.5143088925903113,2400,0.55
0.0,0.4758771381188129,0.43219729159461673,2400,0.55
0.0,0.5188296801718989,0.5778368004065293,2400,0.55
0.0,0.5167514168212016,0.5298271393885581,2400,0.55
0.0,0.575222757599672,0.6819661222153682,2400,0.55
0.0,0.3052227721635951,0.4077190319027837,2400,0.6000000000000001
0.0,0.2920240335149656,0.3005678281430107,2400,0.6000000000000001
0.0,0.2565113371711721,0.2895921638655978,2400,0.6000000000000001
0.0,0.33088802042895427,0.3519887899381205,2400,0.6000000000000001
0.0,0.3817969575061542,0.4759353656230031,2400,0.6000000000000001
0.0,0.26653941719253416,0.21409188191538517,2400,0.6000000000000001
0.0,0.317526658204213,0.3816724515200564,2400,0.6000000000000001
0.0,0.33388911014226147,0.34104836579867803,2400,0.6000000000000001
0.0,0.28997241427898035,0.31438793067611676,2400,0.6000000000000001
0.0,0.13976130613509635,0.09499893938240793,2400,0.6500000000000001
0.0,0.17803564935478655,0.20165926774730844,2400,0.6500000000000001
0.0,0.14464679187690224,0.1604351571219474,2400,0.6500000000000001
0.0,0.10028720834748434,0.09622235269591274,2400,0.6500000000000001
0.0,0.14852017970579423,0.1417464898666945,2400,0.6500000000000001
0.0,0.1489464566212386,0.17480178532818516,2400,0.6500000000000001
0.0,0.13868768146955032,0.10474824989285059,2400,0.6500000000000001
0.0,0.12362507941517886,0.11958823819982461,2400,0.6500000000000001
0.0,0.14553272034797463,0.15823134368239494,2400,0.6500000000000001
0.0,0.10768197441325748,0.10258499861515871,2400,0.6500000000000001
0.0,0.06881277363712912,0.08599672471004793,2400,0.7000000000000002
0.0,0.05698086381681453,0.05618654333786116,2400,0.7000000000000002
0.0,0.0649068065771453,0.025617284950076015,2400,0.7000000000000002
0.0,0.052129743104527074,0.06588910684060573,2400,0.7000000000000002
0.0,0.053033093587323915,0.0513384682432414,2400,0.7000000000000002
0.0,0.06219411393986134,0.06287855680714219,2400,0.7000000000000002
0.0,0.04640918090162168,0.04477849397056463,2400,0.7000000000000002
0.0,0.06602374208053549,0.07296115349528075,2400,0.7000000000000002
0.0,0.06853063906299893,0.056230562778705265,2400,0.7000000000000002
0.0,0.06794015281598086,0.06424087784832497,2400,0.7000000000000002
0.0,0.008365278723694596,0.014584739232875902,2400,0.7500000000000002
0.0,0.009233203493373967,0.00808756484530743,2400,0.7500000000000002
0.0,0.0175947672138941,0.01821747616007147,2400,0.7500000000000002
0.0,0.018993511779217702,0.031225401558779384,2400,0.7500000000000002
0.0,0.021803291160999473,0.02633460403843697,2400,0.7500000000000002
0.0,0.01043171714716662,0.015582397891379319,2400,0.7500000000000002
0.0,0.01834890492183253,0.015350655294679926,2400,0.7500000000000002
0.0,0.02214090140408052,0.022680962551751463,2400,0.7500000000000002
0.0,0.01072219987337875,0.02631015021477425,2400,0.7500000000000002
0.0,0.005005509970404536,0.020086136255145125,2400,0.7500000000000002
0.0,0.000858542428731138,0.004322007462900108,2400,0.8
0.0,0.004099822086808858,0.011856821780779306,2400,0.8
0.0,0.0,0.004188136400331578,2400,0.8
0.0,0.000803957450281876,0.0005714505152850291,2400,0.8
0.0,-0.001444702162982369,-0.003146029846385385,2400,0.8
0.0,-0.002479859447998089,0.0019183386084635165,2400,0.8
0.0,-0.0082624235829528,-0.003362358272371525,2400,0.8
0.0,-0.0047902638055429166,-0.0022982291302119104,2400,0.8
0.0,-0.0015950341947830995,-0.0020886641129252005,2400,0.8
0.0,0.00282471233307912,-0.00020563574531233208,2400,0.8
1.0,0.9972472571357334,1.0,600,0.2
1.0,1.0,1.0,600,0.2
1.0,1.0,1.0,600,0.2
1.0000000000000002,1.0000000000000002,1.0,600,0.2
0.9999999999999998,0.9999999999999998,1.0,600,0.2
1.0000000000000002,1.0000000000000002,1.0000000000000002,600,0.2
1.0000000000000002,1.0000000000000002,1.0000000000000002,600,0.2
1.0,1.0,1.0,600,0.2
1.0,1.0,1.0,600,0.2
1.0,1.0,1.0,600,0.2
1.0000000000000002,1.0000000000000002,1.0000000000000002,1200,0.2
1.0,0.9984866956875316,1.0,1200,0.2
0.9987370205562821,0.9902302936289,0.9994232620908629,1200,0.2
1.0000000000000002,1.0000000000000002,1.0000000000000002,1200,0.2
1.0,0.9809025962185218,1.0000000000000002,1200,0.2
0.9985195787900845,0.9970786708292158,0.9993978750173295,1200,0.2
1.0,1.0,1.0,1200,0.2
1.0,0.9846940353212852,1.0,1200,0.2
1.0,0.9984617077548513,1.0,1200,0.2
1.0,0.9926769180947954,1.0,1200,0.2
0.9991990128484003,0.9948222097855006,0.9991990128484003,2400,0.2
1.0000000000000002,0.9992436008192993,1.0,2400,0.2
1.0,0.9987052002116056,0.9999999999999999,2400,0.2
1.0,0.9971807899126935,1.0,2400,0.2
0.9999999999999999,0.9993320822692788,0.9995729395679356,2400,0.2
1.0,0.9978290271672606,1.0,2400,0.2
1.0,0.998483464597689,1.0,2400,0.2
0.9991866399816565,0.9952664382478345,0.9991866399816564,2400,0.2
,,,2400,0.2
1.0,0.9968580861114748,0.9994109826237592,2400,0.2
1.0,1.0,1.0,600,0.25
1.0000000000000002,1.0000000000000002,1.0,600,0.25
1.0000000000000004,1.0000000000000004,1.0000000000000002,600,0.25
1.0000000000000002,1.0000000000000002,1.0000000000000002,600,0.25
1.0,1.0,1.0,600,0.25
0.9999999999999998,0.9999999999999998,0.9999999999999998,600,0.25
1.0000000000000002,1.0000000000000002,1.0,600,0.25
0.9999999999999998,0.9999999999999998,0.9999999999999998,600,0.25
1.0,0.9973765382643068,0.9988082549312892,600,0.25
1.0,1.0,1.0,600,0.25
0.9974824997368819,0.9908128482414345,0.9962673314864403,1200,0.25
0.9999999999999997,0.9983630827273793,0.9999999999999998,1200,0.25
0.9966655723639405,0.9822079664649511,0.9940730690245937,1200,0.25
1.0000000000000002,0.9901858138645471,0.9983145465802176,1200,0.25
0.9985042732091366,0.9985042732091366,0.9985042732091364,1200,0.25
0.9945933493547445,0.9925524817385776,0.9980786011021513,1200,0.25
